Authors,Title,DOI,Link,Abstract,Author Keywords,Index Keywords
"Singh H., Roy A., Setia R.K., Pateriya B.","Estimation of nitrogen content in wheat from proximal hyperspectral data using machine learning and explainable artificial intelligence (XAI) approach","10.1007/s40808-021-01243-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111095976&doi=10.1007%2fs40808-021-01243-z&partnerID=40&md5=013ce58e392995ecbf59b7f822a8945b","Nitrogen (N) is a primary macronutrient essential for plant structures and metabolic processes, and the deficiency of N leads to critical plant disorders. The spectral reflectance can be used to predict the N status of plants using hyperspectral data. Therefore, the N status of wheat was predicted from hyperspectral data using machine learning techniques. Different derivative pre-processing treatments have been shown to have an impact on the spectral model performance. Therefore, we used different spectral pre-processing techniques (first derivative, deresolve and deresolve plus first derivative) coupled with six machine learning regression models (Support Vector Regression, Random Forest, k-nearest neighbours, Multilayer Perceptron, Gradient Boosting Regression and Partial Least Square Regression) to predict the N status of wheat. The deresolve plus first derivative spectral pre-processing technique along with Random Forest and Gradient Boosting Regression (R2 &gt; 0.85) were better than the other combination of spectral pre-processing and machine learning models to predict the N status of wheat. The eXplainable Artificial Intelligence (XAI) tool was used to provide the local and global explanations of the model decisions using SHapley Additive explanations (SHAP) values. The important wavelengths predicting N status were between 790 and 862 nm (global model) for Random Forest model. However, these wavelengths varied with the growth stages of wheat. The most important wavelength were 672, 794, 804, 806, 816 and 820 nm during the first six days of wheat growth (local model), 716, 794, 804 and 806 nm after 45 days of wheat growth, 724, 806, 820, 1556 and 1582 after 63–72 days of wheat growth and 718, 720, 724 and 1272 nm after 91–97 days of wheat growth. These results suggest that XAI tools are useful to explain the complex machine learning models related to hyperspectral data for remote monitoring of N status of wheat. © 2021, The Author(s), under exclusive licence to Springer Nature Switzerland AG.","Machine learning; Nitrogen; Random forest; Wheat; XAI","artificial intelligence; data set; estimation method; machine learning; nitrogen; spectral analysis; wheat"
"Singh H., Roy A., Setia R., Pateriya B.","Estimation of chlorophyll, macronutrients and water content in maize from hyperspectral data using machine learning and explainable artificial intelligence techniques","10.1080/2150704X.2022.2114108","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136478148&doi=10.1080%2f2150704X.2022.2114108&partnerID=40&md5=74e4d45db5ef5e85aa0b41e4d1151d94","We used the secondary hyperspectral data set (leaf reflectance of maize) taken in the spectral range from 350 to 2500 nm in a field (under low and high nitrogen conditions) and glasshouse experiment. Water, chlorophyll, nitrogen (N), phosphorus (P) and potassium (K) contents of maize leaves taken from these experiments were measured using the standard methods. Six machine learning regression algorithms (Random Forest, Support Vector Regression, k-Nearest Neighbours, Multilayer Perceptron, Gradient Boosting Regression and Partial Least Square Regression) were used for development of the models to predict these parameters from leaf reflectance data. Each plant parameter was estimated with a different machine learning algorithm. Explainable artificial intelligence methods were used to identify the optimum wavelengths for each parameter. The wavelengths in the short-wave infrared (SWIR) region were found optimum for estimating the water content across the three N regimes, and the red-edge band for chlorophyll. The optimum wavelengths for estimating N content in leaves were in the green spectral region under low N status, near-infrared (NIR) and SWIR regions under greenhouse and SWIR region under high N status. The important wavelengths for estimating P in maize leaves were 1088, 1262 and 1263 nm under low N status and the SWIR range under high N status and greenhouse conditions. The SWIR band was useful for estimating the K content in leaves. © 2022 Informa UK Limited, trading as Taylor & Francis Group.",,"Adaptive boosting; Decision trees; Infrared devices; Infrared radiation; Learning systems; Least squares approximations; Machine learning; Nearest neighbor search; Nitrogen; Parameter estimation; Plants (botany); Reflection; Regression analysis; Artificial intelligence techniques; Condition; Data set; Glasshouse experiment; High-nitrogen; Hyperspectral Data; Machine-learning; Optimum wavelength; Short wave infrared regions; Spectral range; Chlorophyll; machine learning"
"Singh S.K., Rathore S., Park J.H.","BlockIoTIntelligence: A Blockchain-enabled Intelligent IoT Architecture with Artificial Intelligence","10.1016/j.future.2019.09.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073017415&doi=10.1016%2fj.future.2019.09.002&partnerID=40&md5=8a548c7676930c7cc39c84ef9c3620a4","In the recent year, Internet of Things (IoT) is industrializing in several real-world applications such as smart transportation, smart city to make human life reliable. With the increasing industrialization in IoT, an excessive amount of sensing data is producing from various sensors devices in the Industrial IoT. To analyzes of big data, Artificial Intelligence (AI) plays a significant role as a strong analytic tool and delivers a scalable and accurate analysis of data in real-time. However, the design and development of a useful big data analysis tool using AI have some challenges, such as centralized architecture, security, and privacy, resource constraints, lack of enough training data. Conversely, as an emerging technology, Blockchain supports a decentralized architecture. It provides a secure sharing of data and resources to the various nodes of the IoT network is encouraged to remove centralized control and can overcome the existing challenges in AI. The main goal of our research is to design and develop an IoT architecture with blockchain and AI to support an effective big data analysis. In this paper, we propose a Blockchain-enabled Intelligent IoT Architecture with Artificial Intelligence that provides an efficient way of converging blockchain and AI for IoT with current state-of-the-art techniques and applications. We evaluate the proposed architecture and categorized into two parts: qualitative analysis and quantitative analysis. In qualitative evaluation, we describe how to use AI and Blockchain in IoT applications with “AI-driven Blockchain” and “Blockchain-driven AI.” In quantitative analysis, we present a performance evaluation of the BlockIoTIntelligence architecture to compare existing researches on device, fog, edge and cloud intelligence according to some parameters such as accuracy, latency, security and privacy, computational complexity and energy cost in IoT applications. The evaluation results show that the proposed architecture performance over the existing IoT architectures and mitigate the current challenges. © 2019","Artificial intelligence; Big data analysis; Blockchain; Internet of things; Security and privacy","Artificial intelligence; Big data; Blockchain; Data privacy; Information analysis; Network architecture; Centralized architecture; Decentralized architecture; Design and Development; Internet of Things (IOT); Proposed architectures; Qualitative evaluations; Security and privacy; State-of-the-art techniques; Internet of things"
"Singh T., Uppaluri R.V.S.","Machine learning tool-based prediction and forecasting of municipal solid waste generation rate: a case study in Guwahati, Assam, India","10.1007/s13762-022-04644-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141819377&doi=10.1007%2fs13762-022-04644-4&partnerID=40&md5=f7788e80d835145fe8ba680b85ea6c6c","Integrated large-scale solid waste management (SWM) policies are the need of the hour to design, develop and sustain SWM models. An accurate prediction and forecasting of municipal solid waste generation (MSWG) rate are essential for such advanced strategies. The primary objective of this study is to examine the criticality of demographic and socio-economic parameters for the fair prediction and forecasting of the MSWG rate. Machine learning (ML) models were formulated by mapping solid waste quantities at the municipal level with socio-economic and demographic variables of Guwahati city. Tree-based ML algorithms, namely decision tree (DT), random forest (RF) and gradient boosting (GB), were applied to build the models with 1936 data size. The moving average (MA) approaches were adapted for the forecasting of the MSWG rate. Model validation resulted in a root mean square error, RMSE (3.01), mean absolute error, MAE (2.86) and coefficient of determination, R2 (0.99) for the GB model and correlation coefficient (r) of 0.82 between observed and predicted values and thereby resulted in best performance in conjunction with DT and RF. With the exponential MA, the forecasted RMSE and R2 for GB, RF and DT were 2.12, 3.63 and 4.22; and 0.981, 0.972 and 0.967, respectively. However, with a model accuracy of 97%, the computation time for GB model (19.18 min) exhibited maximum due to its high complexity. The overall methodology involved developing effective tools to aid in regional SWM and planning through the integration of data sources in the public domain, pre-processing and modelling from diverse sources. © 2022, The Author(s) under exclusive licence to Iranian Society of Environmentalists (IRSEN) and Science and Research Branch, Islamic Azad University.","Forecasting; Machine learning algorithms; Modelling; Municipal solid waste; Prediction","Forecasting; Machine learning; Mean square error; Municipal solid waste; Population statistics; Random forests; Waste management; Gradient boosting; Machine learning algorithms; Machine-learning; Modeling; Municipal solid waste generation; Prediction and forecasting; Random forests; Socio-economics; Solid waste generation rates; Solid waste management; Decision trees"
"Singhal S., Ahuja L., Pathak N.","Impact of Artificial Intelligence and IOT in Agriculture","10.1109/ICAC3N53548.2021.9725655","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126929644&doi=10.1109%2fICAC3N53548.2021.9725655&partnerID=40&md5=c41d4cec540a56c9374c5d11c223fd40","It's a fact that Artificial Intelligence is something which is on peak nowadays, in any field whether it was manufacturing, marketing, Industry or even in gaming it is taking its chores at utmost levels. But what about one of the major concerns which is Agriculture. If we see the rate of dependencies of farming that what a percentage of whole worlds sharing in fact that how much a agriculture is getting in terms of new machines to farming their crops and make a plenty full of investments to buy the seeds and equipment's. This paper will be consisting of such like facts and study and getting know more about how the leading areas are working with these technologies to provide the best solutions to a farmer which is cos effective and very proper to ploughing their fields. © 2021 IEEE.","Artificial Intelligence; Big Data; Data Organization; Data Redundancy; IOT; Manufacturing Operations Management","Artificial intelligence; Internet of things; Manufacture; Seed; Data organization; Data-redundancy; IOT; Manufacturing operation management; Manufacturing operations; Operation management; Big data"
"Sinha A., Kundu T., Sinha K.","Comparative Study of Principle and Independent Component Analysis of CNN for Embryo Stage and Fertility Classification","10.4018/IJFSA.296594","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128211648&doi=10.4018%2fIJFSA.296594&partnerID=40&md5=d4d84a72eee24a7e6b452033f749e63f","Applications of deep learning for societal issues are one of the debatable concerns where the community medicine and implication of artificial intelligence for the societal issues are a big concern. This article shows the applications of neural networks in clinical practice for reproduction procedure enhancement. And thisis a well-known issue where image analysis has exact applications. In embryology, fetal abnormality early-stage detection and diagnosis is one of the challenging tasks and thus needs automation in the process of tomography and ultrasonic imaging. Also, interpretation and accuracy in the Medical Image Processing are very important for accurate results. © 2022, IGI Global.","CNN; Embryo Classification; ICA; Neural Network; Optimization; PCA","Cell proliferation; Deep learning; Diagnosis; Medical imaging; Principal component analysis; Ultrasonic imaging; Clinical practices; CNN; Comparatives studies; Embryo classification; Independent components analysis; Neural-networks; Optimisations; PCA; Principle components analysis; Societal issues; Independent component analysis"
"Sinha B.B., Dhanalakshmi R.","Recent advancements and challenges of Internet of Things in smart agriculture: A survey","10.1016/j.future.2021.08.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113348010&doi=10.1016%2fj.future.2021.08.006&partnerID=40&md5=8732e327dd7d616e70729c0dc7fb22ff","The Internet of Things (IoT) is an evolving paradigm that seeks to connect different smart physical components for multi-domain modernization. To automatically manage and track agricultural lands with minimal human intervention, numerous IoT-based frameworks have been introduced. This paper presents a rigorous discussion on the major components, new technologies, security issues, challenges and future trends involved in the agriculture domain. An in-depth report on recent advancements has been covered in this paper. The goal of this survey is to help potential researchers detect relevant IoT problems and, based on the application requirements, adopt suitable technologies. Furthermore, the significance of IoT and Data Analytics for smart agriculture has been highlighted. © 2021 Elsevier B.V.","Automated irrigation; Data analytics; IoT; IoT challenges; IoT smart farming","Agriculture; Data Analytics; Surveys; Agricultural land; Automated irrigation; Data analytics; Human intervention; Internet of thing challenge; Internet of thing smart farming; Multi-domains; Physical components; Security challenges; Smart agricultures; Internet of things"
"Sirsat M.S., Cernadas E., Fernández-Delgado M., Barro S.","Automatic prediction of village-wise soil fertility for several nutrients in India using a wide range of regression methods","10.1016/j.compag.2018.08.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053026277&doi=10.1016%2fj.compag.2018.08.003&partnerID=40&md5=ac260051c515d250a5aec287d36022dd","In low quality soils, as in the Indian state of Maharashtra, a sustainable land management practice is very important to enhance the soil quality and to maintain proper values for several nutrients that are relevant for an optimal crop yield. The evaluation of a soil fertility index for these nutrients and for each geographical place allows to create maps of village-wise fertility indices which are very useful for fertility management. An automatic prediction of such fertility indices would be very important to reduce the amount of chemical measurements of nutrients to be performed in different cultivation lands. The current study develops the prediction of fertility indices for soil organic carbon and four important soil nutrients (phosphorus pentoxide, iron, manganese and zinc) using almost all the available regression methods, specifically a collection of 76 regressors which belong to 20 families, including neural networks, deep learning, support vector regression, random forests, bagging and boosting, lasso and ridge regression, Bayesian models and more. The best results are achieved by the extremely randomized regression trees (extraTrees), with which achieve an acceptable prediction accuracy (average squared correlations between 0.57 and 0.70), being also relatively fast. Other regressors with high performance are random forests and regularized random forest, generalized boosting regression model and epsilon-support vector regression. © 2018 Elsevier B.V.","Extremely randomized regression trees; Indian agriculture; Machine learning; Regression; Soil fertility index","Bayesian networks; Cultivation; Decision trees; Deep learning; Forecasting; Forestry; Learning systems; Nutrients; Organic carbon; Rural areas; Soils; Automatic prediction; Chemical measurements; Regression; Regression trees; Regularized random forests; Soil fertility; Support vector regression (SVR); Sustainable land managements; Regression analysis; agricultural land; agricultural soil; agriculture; land management; machine learning; management practice; prediction; regression analysis; soil fertility; soil nutrient; soil organic matter; soil quality; India; Maharashtra"
"Sohns J.-T., Schmitt M., Jirasek F., Hasse H., Leitte H.","Attribute-based Explanation of Non-Linear Embeddings of High-Dimensional Data","10.1109/TVCG.2021.3114870","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118613758&doi=10.1109%2fTVCG.2021.3114870&partnerID=40&md5=4605fec5a5e12c42b910e47ee9b29014","Embeddings of high-dimensional data are widely used to explore data, to verify analysis results, and to communicate information. Their explanation, in particular with respect to the input attributes, is often difficult. With linear projects like PCA the axes can still be annotated meaningfully. With non-linear projections this is no longer possible and alternative strategies such as attribute-based color coding are required. In this paper, we review existing augmentation techniques and discuss their limitations. We present the Non-Linear Embeddings Surveyor (NoLiES) that combines a novel augmentation strategy for projected data (rangesets) with interactive analysis in a small multiples setting. Rangesets use a set-based visualization approach for binned attribute values that enable the user to quickly observe structure and detect outliers. We detail the link between algebraic topology and rangesets and demonstrate the utility of NoLiES in case studies with various challenges (complex attribute value distribution, many attributes, many data points) and a real-world application to understand latent features of matrix completion in thermodynamics. © 1995-2012 IEEE.","augmented projections; Dimensionality reduction; embedding; explainable artificial intelligence; point set contours","Clustering algorithms; Data visualization; Job analysis; Thermodynamics; Topology; Augmented projection; Dimensionality reduction; Embeddings; Explainable artificial intelligence; Image color analysis; Non linear; Point set; Point set contour; Task analysis; Visualization; article; embedding; thermodynamics"
"Son S., Kim D., Choul Choi M., Lee J., Kim B., Min Choi C., Kim S.","Weight interpretation of artificial neural network model for analysis of rice (Oryza sativa L.) with near-infrared spectroscopy","10.1016/j.fochx.2022.100430","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136738437&doi=10.1016%2fj.fochx.2022.100430&partnerID=40&md5=9367c784f8029f2ab45707094509b0e3","Prediction models for major nutrients of rice were built using near-infrared (NIR) spectral data based on the artificial neural network (ANN). Scientific interpretation of the weight values was proposed and performed to understand the wavenumbers contributing to the prediction of nutrients. NIR spectra were acquired from 110 rice samples. Carbohydrate and moisture contents were predicted with values for the determination coefficient, relative root mean square error, range error ratio, and residual prediction deviation of 0.98, 0.11 %, 44, and 7.3, and 0.97, 0.80 %, 27, and 5.8, respectively. The results agreed well with ones reported in the previous studies and acquired by the conventional partial least squares (PLS)-variable importance in projection method. This study demonstrates that the combination of NIR and ANN is a powerful and accurate tool to monitor nutrients of rice and scientific interpretation of weights can be performed to overcome black box nature of the ANN. © 2022","Artificial neural network; Near-infrared spectroscopy; Nutrients; Partial least squares; Prediction model; Rice","Forecasting; Infrared devices; Least squares approximations; Mean square error; Near infrared spectroscopy; Neural networks; Artificial neural network modeling; Near infrared spectra; Near infrared spectral; Partial least-squares; Prediction modelling; Rice; Rice (Oryza sativa L.); Spectral data; Wave numbers; Weight values; Nutrients; carbohydrate; Article; artificial neural network; carbohydrate analysis; fat content; feed forward neural network; moisture; near infrared spectroscopy; nutrient; partial least squares regression; predictive model; protein content; rice; root mean squared error; weight"
"Song C., Becagli S., Beddows D.C.S., Brean J., Browse J., Dai Q., Dall'Osto M., Ferracci V., Harrison R.M., Harris N., Li W., Jones A.E., Kirchgäßner A., Kramawijaya A.G., Kurganskiy A., Lupi A., Mazzola M., Severi M., Traversi R., Shi Z.","Understanding Sources and Drivers of Size-Resolved Aerosol in the High Arctic Islands of Svalbard Using a Receptor Model Coupled with Machine Learning","10.1021/acs.est.1c07796","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135923849&doi=10.1021%2facs.est.1c07796&partnerID=40&md5=5f5f06a86bdae95d622e2be2b1a24224","Atmospheric aerosols are important drivers of Arctic climate change through aerosol-cloud-climate interactions. However, large uncertainties remain on the sources and processes controlling particle numbers in both fine and coarse modes. Here, we applied a receptor model and an explainable machine learning technique to understand the sources and drivers of particle numbers from 10 nm to 20 μm in Svalbard. Nucleation, biogenic, secondary, anthropogenic, mineral dust, sea salt and blowing snow aerosols and their major environmental drivers were identified. Our results show that the monthly variations in particles are highly size/source dependent and regulated by meteorology. Secondary and nucleation aerosols are the largest contributors to potential cloud condensation nuclei (CCN, particle number with a diameter larger than 40 nm as a proxy) in the Arctic. Nonlinear responses to temperature were found for biogenic, local dust particles and potential CCN, highlighting the importance of melting sea ice and snow. These results indicate that the aerosol factors will respond to rapid Arctic warming differently and in a nonlinear fashion. © 2022 American Chemical Society. All rights reserved.","Arctic; machine learning; meteorology; particle number concentration; positive matrix factorization; source apportionment","Atmospheric aerosols; Climate change; Dust; Factorization; Nucleation; Sea ice; Snow; Arctic; Biogenics; High arctic; Machine-learning; Particle number concentration; Particle numbers; Positive Matrix Factorization; Receptor modeling; Source apportionment; Svalbard; Machine learning; snow; sodium chloride; climate change; aerosol; Arctic; Article; concentration (parameter); controlled study; environmental temperature; inductively coupled plasma mass spectrometry; machine learning; marine environment; meteorology; sea ice; solar radiation; summer; surface property; Svalbard and Jan Mayen; aerosol; air pollutant; dust; particle size; Arctic; Svalbard; Svalbard and Jan Mayen; Aerosols; Air Pollutants; Dust; Machine Learning; Particle Size; Svalbard"
"Song I., Kim D.","Three Common Machine Learning Algorithms Neither Enhance Prediction Accuracy Nor Reduce Spatial Autocorrelation in Residuals: An Analysis of Twenty-five Socioeconomic Data Sets","10.1111/gean.12351","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139721299&doi=10.1111%2fgean.12351&partnerID=40&md5=019ab576cbadf46331584aef7d327293","Machine learning (ML) is being applied in an increasing volume of geographical research. However, the aspects of spatial autocorrelation (SAC) in the residuals produced by ML models have been understudied compared to the benefit of ML, namely, reduction of prediction errors. In this study, we examined the relationship between predictive accuracy and the reduction in the residual SAC for 597 variables from 25 geographical socio-economic data sets using spatial and nonspatial cross-validation of three ML algorithms such as random forests, support vector machine, and artificial neural network (ANN) to provide an extensive empirical diagnosis—but not a definitive theory—of the relationship between SAC and ML. Our results highlighted that the ML algorithms with tuned hyperparameters yielded marginal predictive accuracy gains and the minimal decreases in residual SAC. ANN revealed lower accuracy and higher reduction in the residual SAC than others. This implies ML algorithms in geographical research in socio-economic domains would not always result in higher prediction accuracy. We suggest that ML in geographical research should be cautiously employed when the main objective is related to the residual SAC. We also showed that spatial cross-validation neither improves predictive accuracy substantially nor reduce the residual SAC effectively. © 2022 The Ohio State University.",,
"Song J., Gao J., Zhang Y., Li F., Man W., Liu M., Wang J., Li M., Zheng H., Yang X., Li C.","Estimation of Soil Organic Carbon Content in Coastal Wetlands with Measured VIS-NIR Spectroscopy Using Optimized Support Vector Machines and Random Forests","10.3390/rs14174372","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137896869&doi=10.3390%2frs14174372&partnerID=40&md5=29806ff0018dec0a1485daeeb968d84d","Coastal wetland soil organic carbon (CW-SOC) is crucial for both “blue carbon” and carbon sequestration. It is of great significance to understand the content of soil organic carbon (SOC) in soil resource management. A total of 133 soil samples were evaluated using an indoor spectral curve and were categorized into silty soil and sandy soil. The prediction model of CW-SOC was established using optimized support vector machine regression (OSVR) and optimized random forest regression (ORFR). The Leave-One-Out Cross-Validation (LOO-CV) method was used to verify the model, and the performance of the two prediction models, as well as the models’ stability and uncertainty, was examined. The results show that (1) The SOC content of different coastal wetlands is significantly different, and the SOC content of silty soils is about 1.8 times that of sandy soils. Moreover, the characteristic wavelengths associated with SOC in silty soils are mainly concentrated in the spectral range of 500–1000 nm and 1900–2400 nm, while the spectral range of sandy soils is concentrated in the spectral range of 600–1400 nm and 1700–2400 nm. (2) The organic carbon prediction model of silty soil based on the OSVR method under the first-order differential of reflectance (R′) is the best, with the Adjusted-R2 value as high as 0.78, the RPD value is much greater than 2.0 and 5.07, and the RMSE value as low as 0.07. (3) The performance of the OSVR model is about 15~30% higher than that of the support vector machine regression (SVR) model, and the performance of the ORFR model is about 3~5% higher than that of the random forest regression (RFR) model. OSVR and ORFR are better methods of accurately predicting the CW-SOC content and provide data support for the carbon cycle, soil conservation, plant growth, and environmental protection of coastal wetlands. © 2022 by the authors.","coastal wetland soil organic carbon; optimized random forest regression; optimized support vector machine regression; prediction model; spectrum","Forecasting; Organic carbon; Random forests; Regression analysis; Sand; Soil conservation; Soils; Spectrum analysis; Support vector machines; Vectors; Coastal wetland soil organic carbon; Coastal wetlands; Optimized random forest regression; Optimized support vector machine regression; Prediction modelling; Random forests; Soil organic carbon; Spectra's; Support vector machine regressions; Wetland soils; Decision trees"
"Song M., Liu Y., Li T., Liu X., Hao Z., Ding S., Panichayupakaranant P., Zhu K., Shen J.","Plant Natural Flavonoids Against Multidrug Resistant Pathogens","10.1002/advs.202100749","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106465707&doi=10.1002%2fadvs.202100749&partnerID=40&md5=fa617d021b8246222d64e76ccabd3dc4","The increasing emergence and dissemination of multidrug resistant (MDR) bacterial pathogens accelerate the desires for new antibiotics. Natural products dominate the preferred chemical scaffolds for the discovery of antibacterial agents. Here, the potential of natural flavonoids from plants against MDR bacteria, is demonstrated. Structure–activity relationship analysis shows the prenylation modulates the activity of flavonoids and obtains two compounds, α-mangostin (AMG) and isobavachalcone (IBC). AMG and IBC not only display rapid bactericidal activity against Gram-positive bacteria, but also restore the susceptibility of colistin against Gram-negative pathogens. Mechanistic studies generally show such compounds bind to the phospholipids of bacterial membrane, and result in the dissipation of proton motive force and metabolic perturbations, through distinctive modes of action. The efficacy of AMG and IBC in four models associated with infection or contamination, is demonstrated. These results suggest that natural products of plants may be a promising and underappreciated reservoir to circumvent the existing antibiotic resistance. © 2021 The Authors. Advanced Science published by Wiley-VCH GmbH","bacterial membrane; drug discovery; flavonoids; isopentenyl; multidrug-resistant bacteria","Antibiotics; Bacteria; Phospholipids; Activity relationship analysis; Antibiotic resistance; Bacterial pathogens; Bactericidal activity; Gram-negative pathogens; Gram-positive bacterium; Multidrug resistants; Proton-motive forces; Flavonoids; antiinfective agent; colistin; flavonoid; plant extract; animal; bacterium; Bagg albino mouse; disease model; drug effect; female; microbial sensitivity test; mouse; multidrug resistance; Animals; Anti-Bacterial Agents; Bacteria; Colistin; Disease Models, Animal; Drug Resistance, Multiple, Bacterial; Female; Flavonoids; Mice; Mice, Inbred BALB C; Microbial Sensitivity Tests; Plant Extracts"
"Sottocornola G., Baric S., Stella F., Zanker M.","Development of a Knowledge-Based Expert System for Diagnosing Post-Harvest Diseases of Apple","10.3390/agriculture13010177","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146704460&doi=10.3390%2fagriculture13010177&partnerID=40&md5=5f3a50acc1ab4df36fc59ec468d4cee8","Post-harvest diseases are one of the main causes of economical losses in the apple fruit production sector. Therefore, this paper presents an application of a knowledge-based expert system to diagnose post-harvest diseases of apple. Specifically, we detail the process of domain knowledge elicitation for constructing a Bayesian network reasoning system. We describe the developed expert system, dubbed BN-DSSApple, and the diagnostic mechanism given the evidence provided by the user, as well as a likelihood evidence method, learned from the estimated consensus of users’ and expert’s interactions, to effectively transfer the performance of the model to different cohorts of users. Finally, we detail a novel technique for explaining the provided diagnosis, thus increasing the trust in the system. We evaluate BN-DSSApple with three different types of user studies, involving real diseased apples, where the ground truth of the target instances was established by microbiological and DNA analysis. The experiments demonstrate the performance differences in the knowledge-based reasoning mechanism due to heterogeneous users interacting with the system under various conditions and the capability of the likelihood-based method to improve the diagnostic performance in different environments. © 2023 by the authors.","Bayesian network; expert system in agriculture; explanation; knowledge elicitation; likelihood evidence; post-harvest diseases of apple",
"Sousa D., Davis F.W.","Scalable mapping and monitoring of Mediterranean-climate oak landscapes with temporal mixture models","10.1016/j.rse.2020.111937","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088018079&doi=10.1016%2fj.rse.2020.111937&partnerID=40&md5=b21e1343f5ef7e78b69c2ed2854cca92","Mediterranean-climate oak woodlands are prized for their biodiversity, aesthetics, and ecosystem services. Conservation and maintenance of these landscapes requires accurate observations of both present and historic conditions capable of spanning millions of hectares. Decameter optical satellite image time series have the observational coverage to meet this need, with almost 40 years of intercalibrated global observations from the Landsat program alone. However, the optimal approach to leverage these observations for oak ecosystem monitoring remains elusive. Temporal mixture models (TMMs) may offer a solution. TMMs use a linear inverse model based on temporal endmembers (tEMs) chosen to optimize both parsimony and information content by 1) possessing clear biophysical meaning, and 2) accurately representing the variance structure of the observations in the temporal feature space (TFS) composed of low-order Principal Components. We apply this approach to oak woodlands of the California Sierra Nevada foothills. Low-order TFS structure across the ≈1200 km2 study area is consistently bounded by 4 tEM phenologies: annual grasses, evergreen perennials, deciduous perennials + shadow, and unvegetated areas. Satellite-based tEM phenologies correspond to ground-based PhenoCam time series (correlations 0.8 to 0.9). Systematic temporal decimation is conducted to simulate years with varying numbers of cloud free measurements. Fractional cover of temporal endmembers is observed to scale linearly using as few as 6 images per year and coarse feature space topology is retained with as few as 4 well-timed images per year. In comparing 10 m versus 30 m pixel resolution, linear scaling is observed with correlations of 0.78–0.95. Comparison of 10 m Sentinel-2 and LiDAR-derived tree cover estimates at San Joaquin Experimental Range shows a correlation of 0.74. Visual orthophoto validation shows accuracies of annual, deciduous, and evergreen cover fractions of 74–88% (n = 102). Multi-year analysis of August imagery at Sequoia National Park to investigate dynamics associated with the 2012–2016 drought reveals 5 tEMs corresponding to: steady growth, steady decline, early decline then regrowth, persistent vegetation, and no vegetation. Validation images are sparse, but where available show accuracies in the 88 to 91% range for decrease, growth, and persistently vegetated multiyear endmembers (n = 102). Decreases are observed in areas with oak mortality documented in a recent field-based study. Overall, our results suggest the TMM approach has promise as an accurate, explainable, and linearly scalable method for retrospective analysis and prospective monitoring of Mediterranean-climate oak landscapes. © 2020 Elsevier Inc.","California; Landsat; Mediterranean ecosystems; Oak woodland; Phenology; Savanna; Sentinel","Biodiversity; Climatology; Ecosystems; Inverse problems; Mixtures; Optical radar; Scalability; Time series; Vegetation; Conservation and maintenance; Ecosystem monitoring; Information contents; Linear inverse models; Mediterranean climates; Optical satellite images; Principal Components; Retrospective analysis; Climate models; deciduous tree; Landsat; landscape; mapping method; Mediterranean environment; perennial plant; phenology; satellite imagery; Sentinel; spatiotemporal analysis; woodland; California; Sequoia National Park; Sierra Nevada [California]; United States; Poaceae"
"Sravanthi G., Sai Kiran P.","EMPIRICAL STUDY ON FUNGAL DISEASES IN VARIOUS PLANTS USING DIFFERENT DEEP LEARNING APPROACHES",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142400095&partnerID=40&md5=9b499c4a8db23066ae6a45b18bb7a518","The productivity of the agriculture decreasing day by day due to various factors. The quality of the agriculture is impacted by the pests and diseases infected on the plants. Many researches proposed traditional image processing techniques to identify the diseases and design a recommendation system but all these are expensive and inaccurate systems, which are not affordable by farmers. When a new era known as “Machine Learning” as evolved, researchers extracted necessary features from the plant images and converted them into csv files to classify the diseases in plants using these approaches. Even these approaches are time consuming, so researchers are moved to deep learning approaches in which the intermediate steps takes places automatically in between input and output like pre-processing feature extraction. In this paper, the model studied about different deep learning approaches available on the disease detection system in various plants. Among the deep learning models, the researchers who have implemented transfer learning approaches have obtained high accuracy and few have achieved good kappa cohen values also. In traditional models the system needs to assume random weights for the neurons to produce the dot vectors of every layers. These assumed values some times may give more error rate which results in back propagation. Transfer learning helps the model to get the optimal weights without assumptions of each neuron from the pre-trained model it implements. The major advantage of any pre-trained model lies in faster training of network with millions of different categories images. One of the popular dataset used by most of the researchers for this study is “ImageNet”. Using the concept of transfer using the ImageNet irrespective of any pre-trained model implemented the accuracy lies in between 92% to 96%. © 2022 Little Lion Scientific.","Annotation; Augmented Data; Image Enhancement; Segmentation; Transfer Learning",
