,Nutrient nitrogen N (total) - tonnes,Nutrient phosphate P2O5 (total) - tonnes,Nutrient potash K2O (total) - tonnes,Item,Yield(tonnes/ha),Fung & Bact – Benzimidazoles,"Fung & Bact – Diazines, morpholines",Fung & Bact – Dithiocarbamates,Fung & Bact – Inorganics,Fung & Bact – Other,"Fung & Bact – Triazoles, diazoles",Herbicides – Amides,Herbicides – Carbamates,Herbicides – Dinitroanilines,Herbicides – Other,Herbicides – Phenoxy hormone products,Herbicides – Triazines,Herbicides – Urea derivates,Insecticides – Botanical products and biologicals,Insecticides – Carbamates,Insecticides – Organo-phosphates,Insecticides – Other,Insecticides – Pyrethroids,Mineral Oils,Plant Growth Regulators,Rodenticides – Other,Herbicides – Bipiridils,Herbicides – Sulfonyl ureas,Rodenticides – Anti-coagulants,Category,Crop_season,Nutrient nitrogen N (total) - tonnes-1,Nutrient nitrogen N (total) - tonnes-2,Nutrient nitrogen N (total) - tonnes-3,Nutrient phosphate P2O5 (total) - tonnes-1,Nutrient phosphate P2O5 (total) - tonnes-2,Nutrient phosphate P2O5 (total) - tonnes-3,Nutrient potash K2O (total) - tonnes-1,Nutrient potash K2O (total) - tonnes-2,Nutrient potash K2O (total) - tonnes-3,Yield(tonnes/ha)-1,Yield(tonnes/ha)-2,Yield(tonnes/ha)-3,Fung & Bact – Benzimidazoles-1,Fung & Bact – Benzimidazoles-2,Fung & Bact – Benzimidazoles-3,"Fung & Bact – Diazines, morpholines-1","Fung & Bact – Diazines, morpholines-2","Fung & Bact – Diazines, morpholines-3",Fung & Bact – Dithiocarbamates-1,Fung & Bact – Dithiocarbamates-2,Fung & Bact – Dithiocarbamates-3,Fung & Bact – Inorganics-1,Fung & Bact – Inorganics-2,Fung & Bact – Inorganics-3,Fung & Bact – Other-1,Fung & Bact – Other-2,Fung & Bact – Other-3,"Fung & Bact – Triazoles, diazoles-1","Fung & Bact – Triazoles, diazoles-2","Fung & Bact – Triazoles, diazoles-3",Herbicides – Amides-1,Herbicides – Amides-2,Herbicides – Amides-3,Herbicides – Carbamates-1,Herbicides – Carbamates-2,Herbicides – Carbamates-3,Herbicides – Dinitroanilines-1,Herbicides – Dinitroanilines-2,Herbicides – Dinitroanilines-3,Herbicides – Other-1,Herbicides – Other-2,Herbicides – Other-3,Herbicides – Phenoxy hormone products-1,Herbicides – Phenoxy hormone products-2,Herbicides – Phenoxy hormone products-3,Herbicides – Triazines-1,Herbicides – Triazines-2,Herbicides – Triazines-3,Herbicides – Urea derivates-1,Herbicides – Urea derivates-2,Herbicides – Urea derivates-3,Insecticides – Botanical products and biologicals-1,Insecticides – Botanical products and biologicals-2,Insecticides – Botanical products and biologicals-3,Insecticides – Carbamates-1,Insecticides – Carbamates-2,Insecticides – Carbamates-3,Insecticides – Organo-phosphates-1,Insecticides – Organo-phosphates-2,Insecticides – Organo-phosphates-3,Insecticides – Other-1,Insecticides – Other-2,Insecticides – Other-3,Insecticides – Pyrethroids-1,Insecticides – Pyrethroids-2,Insecticides – Pyrethroids-3,Mineral Oils-1,Mineral Oils-2,Mineral Oils-3,Plant Growth Regulators-1,Plant Growth Regulators-2,Plant Growth Regulators-3,Rodenticides – Other-1,Rodenticides – Other-2,Rodenticides – Other-3,Herbicides – Bipiridils-1,Herbicides – Bipiridils-2,Herbicides – Bipiridils-3,Herbicides – Sulfonyl ureas-1,Herbicides – Sulfonyl ureas-2,Herbicides – Sulfonyl ureas-3,Rodenticides – Anti-coagulants-1,Rodenticides – Anti-coagulants-2,Rodenticides – Anti-coagulants-3
2012-01-01,0.0,0.0,421042.0,Cucumbers and gherkins,82.8014,0.0,0.0,0.0,1920.32,0.0,0.0,0.0,0.0,890.15,8300.47,0.0,0.0,0.0,114.09,230.81,0.0,0.0,0.0,0.0,3233.11,0.0,0.0,165.32,0.03,Vegetables and Legumes,Summer,0.0,0.0,0.0,0.0,0.0,0.0,421042.0,421042.0,421042.0,81.7969,26.7148,58.4001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.32,1920.32,1920.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.15,890.15,890.15,8300.47,8300.47,8300.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.09,114.09,114.09,230.81,230.81,230.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3233.11,3233.11,3233.11,0.0,0.0,0.0,0.0,0.0,0.0,165.32,165.32,165.32,0.03,0.03,0.03
2012-01-01,0.0,0.0,421042.0,Leeks and other alliaceous vegetables,44.6484,0.0,0.0,0.0,1920.32,0.0,0.0,0.0,0.0,890.15,8300.47,0.0,0.0,0.0,114.09,230.81,0.0,0.0,0.0,0.0,3233.11,0.0,0.0,165.32,0.03,Vegetables and Legumes,Autumn,0.0,0.0,0.0,0.0,0.0,0.0,421042.0,421042.0,421042.0,82.8014,81.7969,26.7148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.32,1920.32,1920.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.15,890.15,890.15,8300.47,8300.47,8300.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.09,114.09,114.09,230.81,230.81,230.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3233.11,3233.11,3233.11,0.0,0.0,0.0,0.0,0.0,0.0,165.32,165.32,165.32,0.03,0.03,0.03
2012-01-01,0.0,0.0,421042.0,Lettuce and chicory,28.0806,0.0,0.0,0.0,1920.32,0.0,0.0,0.0,0.0,890.15,8300.47,0.0,0.0,0.0,114.09,230.81,0.0,0.0,0.0,0.0,3233.11,0.0,0.0,165.32,0.03,Vegetables and Legumes,Spring,0.0,0.0,0.0,0.0,0.0,0.0,421042.0,421042.0,421042.0,44.6484,82.8014,81.7969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.32,1920.32,1920.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.15,890.15,890.15,8300.47,8300.47,8300.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.09,114.09,114.09,230.81,230.81,230.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3233.11,3233.11,3233.11,0.0,0.0,0.0,0.0,0.0,0.0,165.32,165.32,165.32,0.03,0.03,0.03
2012-01-01,0.0,0.0,421042.0,Lupins,1.7598,0.0,0.0,0.0,1920.32,0.0,0.0,0.0,0.0,890.15,8300.47,0.0,0.0,0.0,114.09,230.81,0.0,0.0,0.0,0.0,3233.11,0.0,0.0,165.32,0.03,Vegetables and Legumes,,0.0,0.0,0.0,0.0,0.0,0.0,421042.0,421042.0,421042.0,28.0806,44.6484,82.8014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.32,1920.32,1920.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.15,890.15,890.15,8300.47,8300.47,8300.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.09,114.09,114.09,230.81,230.81,230.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3233.11,3233.11,3233.11,0.0,0.0,0.0,0.0,0.0,0.0,165.32,165.32,165.32,0.03,0.03,0.03
2012-01-01,0.0,0.0,421042.0,"Onions and shallots, dry (excluding dehydrated)",50.9495,0.0,0.0,0.0,1920.32,0.0,0.0,0.0,0.0,890.15,8300.47,0.0,0.0,0.0,114.09,230.81,0.0,0.0,0.0,0.0,3233.11,0.0,0.0,165.32,0.03,Vegetables and Legumes,Autumn,0.0,0.0,0.0,0.0,0.0,0.0,421042.0,421042.0,421042.0,1.7598,28.0806,44.6484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.32,1920.32,1920.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.15,890.15,890.15,8300.47,8300.47,8300.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.09,114.09,114.09,230.81,230.81,230.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3233.11,3233.11,3233.11,0.0,0.0,0.0,0.0,0.0,0.0,165.32,165.32,165.32,0.03,0.03,0.03
2012-01-01,0.0,0.0,421042.0,"Onions and shallots, green",52.7471,0.0,0.0,0.0,1920.32,0.0,0.0,0.0,0.0,890.15,8300.47,0.0,0.0,0.0,114.09,230.81,0.0,0.0,0.0,0.0,3233.11,0.0,0.0,165.32,0.03,Vegetables and Legumes,,0.0,0.0,0.0,0.0,0.0,0.0,421042.0,421042.0,421042.0,50.9495,1.7598,28.0806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.32,1920.32,1920.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.15,890.15,890.15,8300.47,8300.47,8300.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.09,114.09,114.09,230.81,230.81,230.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3233.11,3233.11,3233.11,0.0,0.0,0.0,0.0,0.0,0.0,165.32,165.32,165.32,0.03,0.03,0.03
2012-01-01,0.0,0.0,421042.0,"Other beans, green",10.8046,0.0,0.0,0.0,1920.32,0.0,0.0,0.0,0.0,890.15,8300.47,0.0,0.0,0.0,114.09,230.81,0.0,0.0,0.0,0.0,3233.11,0.0,0.0,165.32,0.03,Vegetables and Legumes,Year-Round,0.0,0.0,0.0,0.0,0.0,0.0,421042.0,421042.0,421042.0,52.7471,50.9495,1.7598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.32,1920.32,1920.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.15,890.15,890.15,8300.47,8300.47,8300.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.09,114.09,114.09,230.81,230.81,230.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3233.11,3233.11,3233.11,0.0,0.0,0.0,0.0,0.0,0.0,165.32,165.32,165.32,0.03,0.03,0.03
2012-01-01,0.0,0.0,421042.0,Other pulses n.e.c.,4.698,0.0,0.0,0.0,1920.32,0.0,0.0,0.0,0.0,890.15,8300.47,0.0,0.0,0.0,114.09,230.81,0.0,0.0,0.0,0.0,3233.11,0.0,0.0,165.32,0.03,Vegetables and Legumes,Year-Round,0.0,0.0,0.0,0.0,0.0,0.0,421042.0,421042.0,421042.0,10.8046,52.7471,50.9495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.32,1920.32,1920.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.15,890.15,890.15,8300.47,8300.47,8300.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.09,114.09,114.09,230.81,230.81,230.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3233.11,3233.11,3233.11,0.0,0.0,0.0,0.0,0.0,0.0,165.32,165.32,165.32,0.03,0.03,0.03
2012-01-01,0.0,0.0,421042.0,"Other vegetables, fresh n.e.c.",30.9905,0.0,0.0,0.0,1920.32,0.0,0.0,0.0,0.0,890.15,8300.47,0.0,0.0,0.0,114.09,230.81,0.0,0.0,0.0,0.0,3233.11,0.0,0.0,165.32,0.03,Vegetables and Legumes,Year-Round,0.0,0.0,0.0,0.0,0.0,0.0,421042.0,421042.0,421042.0,4.698,10.8046,52.7471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.32,1920.32,1920.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.15,890.15,890.15,8300.47,8300.47,8300.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.09,114.09,114.09,230.81,230.81,230.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3233.11,3233.11,3233.11,0.0,0.0,0.0,0.0,0.0,0.0,165.32,165.32,165.32,0.03,0.03,0.03
2012-01-01,0.0,0.0,421042.0,"Peas, dry",3.0982,0.0,0.0,0.0,1920.32,0.0,0.0,0.0,0.0,890.15,8300.47,0.0,0.0,0.0,114.09,230.81,0.0,0.0,0.0,0.0,3233.11,0.0,0.0,165.32,0.03,Vegetables and Legumes,,0.0,0.0,0.0,0.0,0.0,0.0,421042.0,421042.0,421042.0,30.9905,4.698,10.8046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.32,1920.32,1920.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.15,890.15,890.15,8300.47,8300.47,8300.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.09,114.09,114.09,230.81,230.81,230.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3233.11,3233.11,3233.11,0.0,0.0,0.0,0.0,0.0,0.0,165.32,165.32,165.32,0.03,0.03,0.03
2012-01-01,0.0,0.0,421042.0,"Peas, green",6.0187,0.0,0.0,0.0,1920.32,0.0,0.0,0.0,0.0,890.15,8300.47,0.0,0.0,0.0,114.09,230.81,0.0,0.0,0.0,0.0,3233.11,0.0,0.0,165.32,0.03,Vegetables and Legumes,Spring,0.0,0.0,0.0,0.0,0.0,0.0,421042.0,421042.0,421042.0,3.0982,30.9905,4.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.32,1920.32,1920.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.15,890.15,890.15,8300.47,8300.47,8300.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.09,114.09,114.09,230.81,230.81,230.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3233.11,3233.11,3233.11,0.0,0.0,0.0,0.0,0.0,0.0,165.32,165.32,165.32,0.03,0.03,0.03
2012-01-01,0.0,0.0,421042.0,Potatoes,44.757,0.0,0.0,0.0,1920.32,0.0,0.0,0.0,0.0,890.15,8300.47,0.0,0.0,0.0,114.09,230.81,0.0,0.0,0.0,0.0,3233.11,0.0,0.0,165.32,0.03,Vegetables and Legumes,Winter,0.0,0.0,0.0,0.0,0.0,0.0,421042.0,421042.0,421042.0,6.0187,3.0982,30.9905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.32,1920.32,1920.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.15,890.15,890.15,8300.47,8300.47,8300.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.09,114.09,114.09,230.81,230.81,230.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3233.11,3233.11,3233.11,0.0,0.0,0.0,0.0,0.0,0.0,165.32,165.32,165.32,0.03,0.03,0.03
2012-01-01,0.0,0.0,421042.0,"Pumpkins, squash and gourds",30.2345,0.0,0.0,0.0,1920.32,0.0,0.0,0.0,0.0,890.15,8300.47,0.0,0.0,0.0,114.09,230.81,0.0,0.0,0.0,0.0,3233.11,0.0,0.0,165.32,0.03,Vegetables and Legumes,Autumn,0.0,0.0,0.0,0.0,0.0,0.0,421042.0,421042.0,421042.0,44.757,6.0187,3.0982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.32,1920.32,1920.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.15,890.15,890.15,8300.47,8300.47,8300.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.09,114.09,114.09,230.81,230.81,230.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3233.11,3233.11,3233.11,0.0,0.0,0.0,0.0,0.0,0.0,165.32,165.32,165.32,0.03,0.03,0.03
2012-01-01,0.0,0.0,421042.0,Spinach,22.5272,0.0,0.0,0.0,1920.32,0.0,0.0,0.0,0.0,890.15,8300.47,0.0,0.0,0.0,114.09,230.81,0.0,0.0,0.0,0.0,3233.11,0.0,0.0,165.32,0.03,Vegetables and Legumes,Spring,0.0,0.0,0.0,0.0,0.0,0.0,421042.0,421042.0,421042.0,30.2345,44.757,6.0187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.32,1920.32,1920.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.15,890.15,890.15,8300.47,8300.47,8300.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.09,114.09,114.09,230.81,230.81,230.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3233.11,3233.11,3233.11,0.0,0.0,0.0,0.0,0.0,0.0,165.32,165.32,165.32,0.03,0.03,0.03
2012-01-01,0.0,0.0,421042.0,Sugar beet,68.8555,0.0,0.0,0.0,1920.32,0.0,0.0,0.0,0.0,890.15,8300.47,0.0,0.0,0.0,114.09,230.81,0.0,0.0,0.0,0.0,3233.11,0.0,0.0,165.32,0.03,Vegetables and Legumes,Year-Round,0.0,0.0,0.0,0.0,0.0,0.0,421042.0,421042.0,421042.0,22.5272,30.2345,44.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.32,1920.32,1920.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.15,890.15,890.15,8300.47,8300.47,8300.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.09,114.09,114.09,230.81,230.81,230.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3233.11,3233.11,3233.11,0.0,0.0,0.0,0.0,0.0,0.0,165.32,165.32,165.32,0.03,0.03,0.03
2012-01-01,0.0,0.0,421042.0,Tomatoes,194.2476,0.0,0.0,0.0,1920.32,0.0,0.0,0.0,0.0,890.15,8300.47,0.0,0.0,0.0,114.09,230.81,0.0,0.0,0.0,0.0,3233.11,0.0,0.0,165.32,0.03,Vegetables and Legumes,Summer,0.0,0.0,0.0,0.0,0.0,0.0,421042.0,421042.0,421042.0,68.8555,22.5272,30.2345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.32,1920.32,1920.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.15,890.15,890.15,8300.47,8300.47,8300.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.09,114.09,114.09,230.81,230.81,230.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3233.11,3233.11,3233.11,0.0,0.0,0.0,0.0,0.0,0.0,165.32,165.32,165.32,0.03,0.03,0.03
2013-01-01,26461.0,-171.0,457131.0,Asparagus,5.2515,26.52000000000001,61.48000000000002,123.13999999999987,2165.3,640.8200000000002,238.49,-473.6600000000003,-120.64999999999998,927.0,7150.1,202.31999999999994,-140.30999999999995,-249.7099999999998,259.5,100.5,-0.9000000000000057,-18.00999999999999,8.83999999999999,-29.53,2885.5,-81.02000000000001,-44.22,108.0,0.0,Vegetables and Legumes,Spring,0.0,0.0,0.0,0.0,0.0,0.0,421042.0,421042.0,421042.0,194.2476,68.8555,22.5272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.32,1920.32,1920.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.15,890.15,890.15,8300.47,8300.47,8300.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.09,114.09,114.09,230.81,230.81,230.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3233.11,3233.11,3233.11,0.0,0.0,0.0,0.0,0.0,0.0,165.32,165.32,165.32,0.03,0.03,0.03
2013-01-01,0.0,0.0,457131.0,"Broad beans and horse beans, dry",3.6182,0.0,0.0,0.0,2165.3,0.0,0.0,0.0,0.0,927.0,7150.1,0.0,0.0,0.0,259.5,100.5,0.0,0.0,0.0,0.0,2885.5,0.0,0.0,108.0,0.0,Vegetables and Legumes,Year-Round,26461.0,0.0,0.0,-171.0,0.0,0.0,457131.0,421042.0,421042.0,5.2515,194.2476,68.8555,26.52000000000001,0.0,0.0,61.48000000000002,0.0,0.0,123.13999999999987,0.0,0.0,2165.3,1920.32,1920.32,640.8200000000002,0.0,0.0,238.49,0.0,0.0,-473.6600000000003,0.0,0.0,-120.64999999999998,0.0,0.0,927.0,890.15,890.15,7150.1,8300.47,8300.47,202.31999999999994,0.0,0.0,-140.30999999999995,0.0,0.0,-249.7099999999998,0.0,0.0,259.5,114.09,114.09,100.5,230.81,230.81,-0.9000000000000057,0.0,0.0,-18.00999999999999,0.0,0.0,8.83999999999999,0.0,0.0,-29.53,0.0,0.0,2885.5,3233.11,3233.11,-81.02000000000001,0.0,0.0,-44.22,0.0,0.0,108.0,165.32,165.32,0.0,0.03,0.03
2013-01-01,0.0,0.0,457131.0,"Broad beans and horse beans, green",6.2239,0.0,0.0,0.0,2165.3,0.0,0.0,0.0,0.0,927.0,7150.1,0.0,0.0,0.0,259.5,100.5,0.0,0.0,0.0,0.0,2885.5,0.0,0.0,108.0,0.0,Vegetables and Legumes,Spring,0.0,26461.0,0.0,0.0,-171.0,0.0,457131.0,457131.0,421042.0,3.6182,5.2515,194.2476,0.0,26.52000000000001,0.0,0.0,61.48000000000002,0.0,0.0,123.13999999999987,0.0,2165.3,2165.3,1920.32,0.0,640.8200000000002,0.0,0.0,238.49,0.0,0.0,-473.6600000000003,0.0,0.0,-120.64999999999998,0.0,927.0,927.0,890.15,7150.1,7150.1,8300.47,0.0,202.31999999999994,0.0,0.0,-140.30999999999995,0.0,0.0,-249.7099999999998,0.0,259.5,259.5,114.09,100.5,100.5,230.81,0.0,-0.9000000000000057,0.0,0.0,-18.00999999999999,0.0,0.0,8.83999999999999,0.0,0.0,-29.53,0.0,2885.5,2885.5,3233.11,0.0,-81.02000000000001,0.0,0.0,-44.22,0.0,108.0,108.0,165.32,0.0,0.0,0.03
2013-01-01,0.0,0.0,457131.0,Cabbages,54.1249,0.0,0.0,0.0,2165.3,0.0,0.0,0.0,0.0,927.0,7150.1,0.0,0.0,0.0,259.5,100.5,0.0,0.0,0.0,0.0,2885.5,0.0,0.0,108.0,0.0,Vegetables and Legumes,Spring,0.0,0.0,26461.0,0.0,0.0,-171.0,457131.0,457131.0,457131.0,6.2239,3.6182,5.2515,0.0,0.0,26.52000000000001,0.0,0.0,61.48000000000002,0.0,0.0,123.13999999999987,2165.3,2165.3,2165.3,0.0,0.0,640.8200000000002,0.0,0.0,238.49,0.0,0.0,-473.6600000000003,0.0,0.0,-120.64999999999998,927.0,927.0,927.0,7150.1,7150.1,7150.1,0.0,0.0,202.31999999999994,0.0,0.0,-140.30999999999995,0.0,0.0,-249.7099999999998,259.5,259.5,259.5,100.5,100.5,100.5,0.0,0.0,-0.9000000000000057,0.0,0.0,-18.00999999999999,0.0,0.0,8.83999999999999,0.0,0.0,-29.53,2885.5,2885.5,2885.5,0.0,0.0,-81.02000000000001,0.0,0.0,-44.22,108.0,108.0,108.0,0.0,0.0,0.0
2013-01-01,0.0,0.0,457131.0,Carrots and turnips,57.2762,0.0,0.0,0.0,2165.3,0.0,0.0,0.0,0.0,927.0,7150.1,0.0,0.0,0.0,259.5,100.5,0.0,0.0,0.0,0.0,2885.5,0.0,0.0,108.0,0.0,Vegetables and Legumes,Spring,0.0,0.0,0.0,0.0,0.0,0.0,457131.0,457131.0,457131.0,54.1249,6.2239,3.6182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2165.3,2165.3,2165.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.0,927.0,927.0,7150.1,7150.1,7150.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.5,259.5,259.5,100.5,100.5,100.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2885.5,2885.5,2885.5,0.0,0.0,0.0,0.0,0.0,0.0,108.0,108.0,108.0,0.0,0.0,0.0
2013-01-01,0.0,0.0,457131.0,Cauliflowers and broccoli,24.0303,0.0,0.0,0.0,2165.3,0.0,0.0,0.0,0.0,927.0,7150.1,0.0,0.0,0.0,259.5,100.5,0.0,0.0,0.0,0.0,2885.5,0.0,0.0,108.0,0.0,Vegetables and Legumes,Autumn,0.0,0.0,0.0,0.0,0.0,0.0,457131.0,457131.0,457131.0,57.2762,54.1249,6.2239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2165.3,2165.3,2165.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.0,927.0,927.0,7150.1,7150.1,7150.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.5,259.5,259.5,100.5,100.5,100.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2885.5,2885.5,2885.5,0.0,0.0,0.0,0.0,0.0,0.0,108.0,108.0,108.0,0.0,0.0,0.0
2013-01-01,0.0,0.0,457131.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",117.4219,0.0,0.0,0.0,2165.3,0.0,0.0,0.0,0.0,927.0,7150.1,0.0,0.0,0.0,259.5,100.5,0.0,0.0,0.0,0.0,2885.5,0.0,0.0,108.0,0.0,Vegetables and Legumes,Year-Round,0.0,0.0,0.0,0.0,0.0,0.0,457131.0,457131.0,457131.0,24.0303,57.2762,54.1249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2165.3,2165.3,2165.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.0,927.0,927.0,7150.1,7150.1,7150.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.5,259.5,259.5,100.5,100.5,100.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2885.5,2885.5,2885.5,0.0,0.0,0.0,0.0,0.0,0.0,108.0,108.0,108.0,0.0,0.0,0.0
