,Year,Item,harvest_area (ha),tonnes,Yield(hg/ha),Natural gas supply to industrial consumers - (Cents/kWh),Energy Price( cents per kilowatt hour),agricultural_land(1000 ha),forest_land(1000 ha)
705,2017,Asparagus,23190,130881.0,56439,16,17.09,18097,5709.5
706,2017,Asparagus,23190,130881.0,56439,16,17.09,16687,11419.0
707,2017,Asparagus,23190,130881.0,56439,16,17.09,16687,5709.5
708,2017,Asparagus,23190,130881.0,56439,16,17.09,11971,11419.0
709,2017,Asparagus,23190,130881.0,56439,16,17.09,11971,5709.5
710,2017,Barley,1566100,10853400.0,69302,16,17.09,18097,11419.0
711,2017,Barley,1566100,10853400.0,69302,16,17.09,18097,5709.5
712,2017,Barley,1566100,10853400.0,69302,16,17.09,16687,11419.0
713,2017,Barley,1566100,10853400.0,69302,16,17.09,16687,5709.5
714,2017,Barley,1566100,10853400.0,69302,16,17.09,11971,11419.0
715,2017,Barley,1566100,10853400.0,69302,16,17.09,11971,5709.5
716,2017,Blueberries,2844,13805.0,48541,16,17.09,18097,11419.0
717,2017,Blueberries,2844,13805.0,48541,16,17.09,18097,5709.5
718,2017,Blueberries,2844,13805.0,48541,16,17.09,16687,11419.0
719,2017,Blueberries,2844,13805.0,48541,16,17.09,16687,5709.5
720,2017,Blueberries,2844,13805.0,48541,16,17.09,11971,11419.0
721,2017,Blueberries,2844,13805.0,48541,16,17.09,11971,5709.5
722,2017,"Broad beans and horse beans, dry",46400,188800.0,40690,16,17.09,18097,11419.0
723,2017,"Broad beans and horse beans, dry",46400,188800.0,40690,16,17.09,18097,5709.5
724,2017,"Broad beans and horse beans, dry",46400,188800.0,40690,16,17.09,16687,11419.0
725,2017,"Broad beans and horse beans, dry",46400,188800.0,40690,16,17.09,16687,5709.5
726,2017,"Broad beans and horse beans, dry",46400,188800.0,40690,16,17.09,11971,11419.0
727,2017,"Broad beans and horse beans, dry",46400,188800.0,40690,16,17.09,11971,5709.5
728,2017,"Broad beans and horse beans, green",583,3522.0,60412,16,17.09,18097,11419.0
729,2017,"Broad beans and horse beans, green",583,3522.0,60412,16,17.09,18097,5709.5
730,2017,"Broad beans and horse beans, green",583,3522.0,60412,16,17.09,16687,11419.0
731,2017,"Broad beans and horse beans, green",583,3522.0,60412,16,17.09,16687,5709.5
732,2017,"Broad beans and horse beans, green",583,3522.0,60412,16,17.09,11971,11419.0
733,2017,"Broad beans and horse beans, green",583,3522.0,60412,16,17.09,11971,5709.5
734,2017,Cabbages,13991,790191.0,564785,16,17.09,18097,11419.0
735,2017,Cabbages,13991,790191.0,564785,16,17.09,18097,5709.5
736,2017,Cabbages,13991,790191.0,564785,16,17.09,16687,11419.0
737,2017,Cabbages,13991,790191.0,564785,16,17.09,16687,5709.5
738,2017,Cabbages,13991,790191.0,564785,16,17.09,11971,11419.0
739,2017,Cabbages,13991,790191.0,564785,16,17.09,11971,5709.5
740,2017,Carrots and turnips,12545,733927.0,585035,16,17.09,18097,11419.0
741,2017,Carrots and turnips,12545,733927.0,585035,16,17.09,18097,5709.5
742,2017,Carrots and turnips,12545,733927.0,585035,16,17.09,16687,11419.0
743,2017,Carrots and turnips,12545,733927.0,585035,16,17.09,16687,5709.5
744,2017,Carrots and turnips,12545,733927.0,585035,16,17.09,11971,11419.0
745,2017,Carrots and turnips,12545,733927.0,585035,16,17.09,11971,5709.5
746,2017,Cauliflowers and broccoli,6100,132561.0,217313,16,17.09,18097,11419.0
747,2017,Cauliflowers and broccoli,6100,132561.0,217313,16,17.09,18097,5709.5
748,2017,Cauliflowers and broccoli,6100,132561.0,217313,16,17.09,16687,11419.0
749,2017,Cauliflowers and broccoli,6100,132561.0,217313,16,17.09,16687,5709.5
750,2017,Cauliflowers and broccoli,6100,132561.0,217313,16,17.09,11971,11419.0
751,2017,Cauliflowers and broccoli,6100,132561.0,217313,16,17.09,11971,5709.5
752,2017,Cherries,6040,16536.0,27377,16,17.09,18097,11419.0
753,2017,Cherries,6040,16536.0,27377,16,17.09,18097,5709.5
754,2017,Cherries,6040,16536.0,27377,16,17.09,16687,11419.0
755,2017,Cherries,6040,16536.0,27377,16,17.09,16687,5709.5
756,2017,Cherries,6040,16536.0,27377,16,17.09,11971,11419.0
757,2017,Cherries,6040,16536.0,27377,16,17.09,11971,5709.5
758,2017,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",94,12289.0,1307340,16,17.09,18097,11419.0
759,2017,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",94,12289.0,1307340,16,17.09,18097,5709.5
760,2017,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",94,12289.0,1307340,16,17.09,16687,11419.0
761,2017,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",94,12289.0,1307340,16,17.09,16687,5709.5
762,2017,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",94,12289.0,1307340,16,17.09,11971,11419.0
763,2017,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",94,12289.0,1307340,16,17.09,11971,5709.5
764,2017,Cucumbers and gherkins,2345,256689.0,1094623,16,17.09,18097,11419.0
765,2017,Cucumbers and gherkins,2345,256689.0,1094623,16,17.09,18097,5709.5
766,2017,Cucumbers and gherkins,2345,256689.0,1094623,16,17.09,16687,11419.0
767,2017,Cucumbers and gherkins,2345,256689.0,1094623,16,17.09,16687,5709.5
768,2017,Cucumbers and gherkins,2345,256689.0,1094623,16,17.09,11971,11419.0
769,2017,Cucumbers and gherkins,2345,256689.0,1094623,16,17.09,11971,5709.5
770,2017,Currants,2338,12470.0,53336,16,17.09,18097,11419.0
771,2017,Currants,2338,12470.0,53336,16,17.09,18097,5709.5
772,2017,Currants,2338,12470.0,53336,16,17.09,16687,11419.0
773,2017,Currants,2338,12470.0,53336,16,17.09,16687,5709.5
774,2017,Currants,2338,12470.0,53336,16,17.09,11971,11419.0
775,2017,Currants,2338,12470.0,53336,16,17.09,11971,5709.5
776,2017,Grapes,100255,1014235.0,101166,16,17.09,18097,11419.0
777,2017,Grapes,100255,1014235.0,101166,16,17.09,18097,5709.5
778,2017,Grapes,100255,1014235.0,101166,16,17.09,16687,11419.0
779,2017,Grapes,100255,1014235.0,101166,16,17.09,16687,5709.5
780,2017,Grapes,100255,1014235.0,101166,16,17.09,11971,11419.0
781,2017,Grapes,100255,1014235.0,101166,16,17.09,11971,5709.5
782,2017,Leeks and other alliaceous vegetables,2621,99740.0,380542,16,17.09,18097,11419.0
783,2017,Leeks and other alliaceous vegetables,2621,99740.0,380542,16,17.09,18097,5709.5
784,2017,Leeks and other alliaceous vegetables,2621,99740.0,380542,16,17.09,16687,11419.0
785,2017,Leeks and other alliaceous vegetables,2621,99740.0,380542,16,17.09,16687,5709.5
786,2017,Leeks and other alliaceous vegetables,2621,99740.0,380542,16,17.09,11971,11419.0
787,2017,Leeks and other alliaceous vegetables,2621,99740.0,380542,16,17.09,11971,5709.5
788,2017,Lettuce and chicory,15096,353883.0,234422,16,17.09,18097,11419.0
789,2017,Lettuce and chicory,15096,353883.0,234422,16,17.09,18097,5709.5
790,2017,Lettuce and chicory,15096,353883.0,234422,16,17.09,16687,11419.0
791,2017,Lettuce and chicory,15096,353883.0,234422,16,17.09,16687,5709.5
792,2017,Lettuce and chicory,15096,353883.0,234422,16,17.09,11971,11419.0
793,2017,Lettuce and chicory,15096,353883.0,234422,16,17.09,11971,5709.5
794,2017,Lupins,29000,52800.0,18207,16,17.09,18097,11419.0
795,2017,Lupins,29000,52800.0,18207,16,17.09,18097,5709.5
796,2017,Lupins,29000,52800.0,18207,16,17.09,16687,11419.0
797,2017,Lupins,29000,52800.0,18207,16,17.09,16687,5709.5
798,2017,Lupins,29000,52800.0,18207,16,17.09,11971,11419.0
799,2017,Lupins,29000,52800.0,18207,16,17.09,11971,5709.5
800,2017,Maize (corn),432000,4547600.0,105269,16,17.09,18097,11419.0
801,2017,Maize (corn),432000,4547600.0,105269,16,17.09,18097,5709.5
802,2017,Maize (corn),432000,4547600.0,105269,16,17.09,16687,11419.0
803,2017,Maize (corn),432000,4547600.0,105269,16,17.09,16687,5709.5
804,2017,Maize (corn),432000,4547600.0,105269,16,17.09,11971,11419.0
805,2017,Maize (corn),432000,4547600.0,105269,16,17.09,11971,5709.5
806,2017,Mixed grain,11400,43300.0,37982,16,17.09,18097,11419.0
807,2017,Mixed grain,11400,43300.0,37982,16,17.09,18097,5709.5
808,2017,Mixed grain,11400,43300.0,37982,16,17.09,16687,11419.0
809,2017,Mixed grain,11400,43300.0,37982,16,17.09,16687,5709.5
810,2017,Mixed grain,11400,43300.0,37982,16,17.09,11971,11419.0
811,2017,Mixed grain,11400,43300.0,37982,16,17.09,11971,5709.5
812,2017,Oats,128100,576500.0,45004,16,17.09,18097,11419.0
813,2017,Oats,128100,576500.0,45004,16,17.09,18097,5709.5
814,2017,Oats,128100,576500.0,45004,16,17.09,16687,11419.0
815,2017,Oats,128100,576500.0,45004,16,17.09,16687,5709.5
816,2017,Oats,128100,576500.0,45004,16,17.09,11971,11419.0
817,2017,Oats,128100,576500.0,45004,16,17.09,11971,5709.5
818,2017,"Onions and shallots, dry (excluding dehydrated)",11781,541354.0,459514,16,17.09,18097,11419.0
819,2017,"Onions and shallots, dry (excluding dehydrated)",11781,541354.0,459514,16,17.09,18097,5709.5
820,2017,"Onions and shallots, dry (excluding dehydrated)",11781,541354.0,459514,16,17.09,16687,11419.0
821,2017,"Onions and shallots, dry (excluding dehydrated)",11781,541354.0,459514,16,17.09,16687,5709.5
822,2017,"Onions and shallots, dry (excluding dehydrated)",11781,541354.0,459514,16,17.09,11971,11419.0
823,2017,"Onions and shallots, dry (excluding dehydrated)",11781,541354.0,459514,16,17.09,11971,5709.5
824,2017,"Onions and shallots, green",2285,91603.0,400888,16,17.09,18097,11419.0
825,2017,"Onions and shallots, green",2285,91603.0,400888,16,17.09,18097,5709.5
826,2017,"Onions and shallots, green",2285,91603.0,400888,16,17.09,16687,11419.0
827,2017,"Onions and shallots, green",2285,91603.0,400888,16,17.09,16687,5709.5
828,2017,"Onions and shallots, green",2285,91603.0,400888,16,17.09,11971,11419.0
829,2017,"Onions and shallots, green",2285,91603.0,400888,16,17.09,11971,5709.5
830,2017,"Other beans, green",4508,51469.0,114173,16,17.09,18097,11419.0
831,2017,"Other beans, green",4508,51469.0,114173,16,17.09,18097,5709.5
832,2017,"Other beans, green",4508,51469.0,114173,16,17.09,16687,11419.0
833,2017,"Other beans, green",4508,51469.0,114173,16,17.09,16687,5709.5
834,2017,"Other beans, green",4508,51469.0,114173,16,17.09,11971,11419.0
835,2017,"Other beans, green",4508,51469.0,114173,16,17.09,11971,5709.5
836,2017,Other berries and fruits of the genus vaccinium n.e.c.,2123,7454.0,35111,16,17.09,18097,11419.0
837,2017,Other berries and fruits of the genus vaccinium n.e.c.,2123,7454.0,35111,16,17.09,18097,5709.5
838,2017,Other berries and fruits of the genus vaccinium n.e.c.,2123,7454.0,35111,16,17.09,16687,11419.0
839,2017,Other berries and fruits of the genus vaccinium n.e.c.,2123,7454.0,35111,16,17.09,16687,5709.5
840,2017,Other berries and fruits of the genus vaccinium n.e.c.,2123,7454.0,35111,16,17.09,11971,11419.0
841,2017,Other berries and fruits of the genus vaccinium n.e.c.,2123,7454.0,35111,16,17.09,11971,5709.5
842,2017,Other stone fruits,639,2703.0,42300,16,17.09,18097,11419.0
843,2017,Other stone fruits,639,2703.0,42300,16,17.09,18097,5709.5
844,2017,Other stone fruits,639,2703.0,42300,16,17.09,16687,11419.0
845,2017,Other stone fruits,639,2703.0,42300,16,17.09,16687,5709.5
846,2017,Other stone fruits,639,2703.0,42300,16,17.09,11971,11419.0
847,2017,Other stone fruits,639,2703.0,42300,16,17.09,11971,5709.5
848,2017,"Other vegetables, fresh n.e.c.",13837,418342.0,302336,16,17.09,18097,11419.0
849,2017,"Other vegetables, fresh n.e.c.",13837,418342.0,302336,16,17.09,18097,5709.5
850,2017,"Other vegetables, fresh n.e.c.",13837,418342.0,302336,16,17.09,16687,11419.0
851,2017,"Other vegetables, fresh n.e.c.",13837,418342.0,302336,16,17.09,16687,5709.5
852,2017,"Other vegetables, fresh n.e.c.",13837,418342.0,302336,16,17.09,11971,11419.0
853,2017,"Other vegetables, fresh n.e.c.",13837,418342.0,302336,16,17.09,11971,5709.5
854,2017,Pears,2137,23386.0,109434,16,17.09,18097,11419.0
855,2017,Pears,2137,23386.0,109434,16,17.09,18097,5709.5
856,2017,Pears,2137,23386.0,109434,16,17.09,16687,11419.0
857,2017,Pears,2137,23386.0,109434,16,17.09,16687,5709.5
858,2017,Pears,2137,23386.0,109434,16,17.09,11971,11419.0
859,2017,Pears,2137,23386.0,109434,16,17.09,11971,5709.5
860,2017,"Peas, dry",85500,298100.0,34865,16,17.09,18097,11419.0
861,2017,"Peas, dry",85500,298100.0,34865,16,17.09,18097,5709.5
862,2017,"Peas, dry",85500,298100.0,34865,16,17.09,16687,11419.0
863,2017,"Peas, dry",85500,298100.0,34865,16,17.09,16687,5709.5
864,2017,"Peas, dry",85500,298100.0,34865,16,17.09,11971,11419.0
865,2017,"Peas, dry",85500,298100.0,34865,16,17.09,11971,5709.5
866,2017,"Peas, green",5514,32083.0,58185,16,17.09,18097,11419.0
867,2017,"Peas, green",5514,32083.0,58185,16,17.09,18097,5709.5
868,2017,"Peas, green",5514,32083.0,58185,16,17.09,16687,11419.0
869,2017,"Peas, green",5514,32083.0,58185,16,17.09,16687,5709.5
870,2017,"Peas, green",5514,32083.0,58185,16,17.09,11971,11419.0
871,2017,"Peas, green",5514,32083.0,58185,16,17.09,11971,5709.5
872,2017,Plums and sloes,4191,23885.0,56991,16,17.09,18097,11419.0
873,2017,Plums and sloes,4191,23885.0,56991,16,17.09,18097,5709.5
874,2017,Plums and sloes,4191,23885.0,56991,16,17.09,16687,11419.0
875,2017,Plums and sloes,4191,23885.0,56991,16,17.09,16687,5709.5
876,2017,Plums and sloes,4191,23885.0,56991,16,17.09,11971,11419.0
877,2017,Plums and sloes,4191,23885.0,56991,16,17.09,11971,5709.5
878,2017,Potatoes,250500,11720000.0,467864,16,17.09,18097,11419.0
879,2017,Potatoes,250500,11720000.0,467864,16,17.09,18097,5709.5
880,2017,Potatoes,250500,11720000.0,467864,16,17.09,16687,11419.0
881,2017,Potatoes,250500,11720000.0,467864,16,17.09,16687,5709.5
882,2017,Potatoes,250500,11720000.0,467864,16,17.09,11971,11419.0
883,2017,Potatoes,250500,11720000.0,467864,16,17.09,11971,5709.5
884,2017,"Pumpkins, squash and gourds",5651,133561.0,236349,16,17.09,18097,11419.0
885,2017,"Pumpkins, squash and gourds",5651,133561.0,236349,16,17.09,18097,5709.5
886,2017,"Pumpkins, squash and gourds",5651,133561.0,236349,16,17.09,16687,11419.0
887,2017,"Pumpkins, squash and gourds",5651,133561.0,236349,16,17.09,16687,5709.5
888,2017,"Pumpkins, squash and gourds",5651,133561.0,236349,16,17.09,11971,11419.0
889,2017,"Pumpkins, squash and gourds",5651,133561.0,236349,16,17.09,11971,5709.5
890,2017,Rape or colza seed,1304900,4268400.0,32711,16,17.09,18097,11419.0
891,2017,Rape or colza seed,1304900,4268400.0,32711,16,17.09,18097,5709.5
892,2017,Rape or colza seed,1304900,4268400.0,32711,16,17.09,16687,11419.0
893,2017,Rape or colza seed,1304900,4268400.0,32711,16,17.09,16687,5709.5
894,2017,Rape or colza seed,1304900,4268400.0,32711,16,17.09,11971,11419.0
895,2017,Rape or colza seed,1304900,4268400.0,32711,16,17.09,11971,5709.5
896,2017,Raspberries,1072,6354.0,59272,16,17.09,18097,11419.0
897,2017,Raspberries,1072,6354.0,59272,16,17.09,18097,5709.5
898,2017,Raspberries,1072,6354.0,59272,16,17.09,16687,11419.0
899,2017,Raspberries,1072,6354.0,59272,16,17.09,16687,5709.5
900,2017,Raspberries,1072,6354.0,59272,16,17.09,11971,11419.0
901,2017,Raspberries,1072,6354.0,59272,16,17.09,11971,5709.5
902,2017,Rye,537300,2737400.0,50947,16,17.09,18097,11419.0
903,2017,Rye,537300,2737400.0,50947,16,17.09,18097,5709.5
904,2017,Rye,537300,2737400.0,50947,16,17.09,16687,11419.0
905,2017,Rye,537300,2737400.0,50947,16,17.09,16687,5709.5
906,2017,Rye,537300,2737400.0,50947,16,17.09,11971,11419.0
907,2017,Rye,537300,2737400.0,50947,16,17.09,11971,5709.5
908,2017,Sour cherries,1920,8267.0,43057,16,17.09,18097,11419.0
909,2017,Sour cherries,1920,8267.0,43057,16,17.09,18097,5709.5
910,2017,Sour cherries,1920,8267.0,43057,16,17.09,16687,11419.0
911,2017,Sour cherries,1920,8267.0,43057,16,17.09,16687,5709.5
912,2017,Sour cherries,1920,8267.0,43057,16,17.09,11971,11419.0
913,2017,Sour cherries,1920,8267.0,43057,16,17.09,11971,5709.5
914,2017,Spinach,3848,73774.0,191720,16,17.09,18097,11419.0
915,2017,Spinach,3848,73774.0,191720,16,17.09,18097,5709.5
916,2017,Spinach,3848,73774.0,191720,16,17.09,16687,11419.0
917,2017,Spinach,3848,73774.0,191720,16,17.09,16687,5709.5
918,2017,Spinach,3848,73774.0,191720,16,17.09,11971,11419.0
919,2017,Spinach,3848,73774.0,191720,16,17.09,11971,5709.5
920,2017,Strawberries,14156,135283.0,95566,16,17.09,18097,11419.0
921,2017,Strawberries,14156,135283.0,95566,16,17.09,18097,5709.5
922,2017,Strawberries,14156,135283.0,95566,16,17.09,16687,11419.0
923,2017,Strawberries,14156,135283.0,95566,16,17.09,16687,5709.5
924,2017,Strawberries,14156,135283.0,95566,16,17.09,11971,11419.0
925,2017,Strawberries,14156,135283.0,95566,16,17.09,11971,5709.5
926,2017,Sugar beet,406700,34059900.0,837470,16,17.09,18097,11419.0
927,2017,Sugar beet,406700,34059900.0,837470,16,17.09,18097,5709.5
928,2017,Sugar beet,406700,34059900.0,837470,16,17.09,16687,11419.0
929,2017,Sugar beet,406700,34059900.0,837470,16,17.09,16687,5709.5
930,2017,Sugar beet,406700,34059900.0,837470,16,17.09,11971,11419.0
931,2017,Sugar beet,406700,34059900.0,837470,16,17.09,11971,5709.5
932,2017,Sunflower seed,18000,39600.0,22000,16,17.09,18097,11419.0
933,2017,Sunflower seed,18000,39600.0,22000,16,17.09,18097,5709.5
934,2017,Sunflower seed,18000,39600.0,22000,16,17.09,16687,11419.0
935,2017,Sunflower seed,18000,39600.0,22000,16,17.09,16687,5709.5
936,2017,Sunflower seed,18000,39600.0,22000,16,17.09,11971,11419.0
937,2017,Sunflower seed,18000,39600.0,22000,16,17.09,11971,5709.5
938,2017,Tomatoes,374,96561.0,2581845,16,17.09,18097,11419.0
939,2017,Tomatoes,374,96561.0,2581845,16,17.09,18097,5709.5
940,2017,Tomatoes,374,96561.0,2581845,16,17.09,16687,11419.0
941,2017,Tomatoes,374,96561.0,2581845,16,17.09,16687,5709.5
942,2017,Tomatoes,374,96561.0,2581845,16,17.09,11971,11419.0
943,2017,Tomatoes,374,96561.0,2581845,16,17.09,11971,5709.5
944,2017,Triticale,389000,2317000.0,59563,16,17.09,18097,11419.0
945,2017,Triticale,389000,2317000.0,59563,16,17.09,18097,5709.5
946,2017,Triticale,389000,2317000.0,59563,16,17.09,16687,11419.0
947,2017,Triticale,389000,2317000.0,59563,16,17.09,16687,5709.5
948,2017,Triticale,389000,2317000.0,59563,16,17.09,11971,11419.0
949,2017,Triticale,389000,2317000.0,59563,16,17.09,11971,5709.5
950,2017,Wheat,3202600,24481600.0,76443,16,17.09,18097,11419.0
951,2017,Wheat,3202600,24481600.0,76443,16,17.09,18097,5709.5
952,2017,Wheat,3202600,24481600.0,76443,16,17.09,16687,11419.0
953,2017,Wheat,3202600,24481600.0,76443,16,17.09,16687,5709.5
954,2017,Wheat,3202600,24481600.0,76443,16,17.09,11971,11419.0
955,2017,Wheat,3202600,24481600.0,76443,16,17.09,11971,5709.5
956,2018,Apples,33980,1198520.0,352713,22,17.96,18295,11419.0
957,2018,Apples,33980,1198520.0,352713,22,17.96,18295,5709.5
958,2018,Apples,33980,1198520.0,352713,22,17.96,16645,11419.0
959,2018,Apples,33980,1198520.0,352713,22,17.96,16645,5709.5
960,2018,Apples,33980,1198520.0,352713,22,17.96,11930,11419.0
961,2018,Apples,33980,1198520.0,352713,22,17.96,11930,5709.5
962,2018,Asparagus,23410,133020.0,56822,22,17.96,18295,11419.0
963,2018,Asparagus,23410,133020.0,56822,22,17.96,18295,5709.5
964,2018,Asparagus,23410,133020.0,56822,22,17.96,16645,11419.0
965,2018,Asparagus,23410,133020.0,56822,22,17.96,16645,5709.5
966,2018,Asparagus,23410,133020.0,56822,22,17.96,11930,11419.0
967,2018,Asparagus,23410,133020.0,56822,22,17.96,11930,5709.5
968,2018,Barley,1662000,9583600.0,57663,22,17.96,18295,11419.0
969,2018,Barley,1662000,9583600.0,57663,22,17.96,18295,5709.5
970,2018,Barley,1662000,9583600.0,57663,22,17.96,16645,11419.0
971,2018,Barley,1662000,9583600.0,57663,22,17.96,16645,5709.5
972,2018,Barley,1662000,9583600.0,57663,22,17.96,11930,11419.0
973,2018,Barley,1662000,9583600.0,57663,22,17.96,11930,5709.5
974,2018,Blueberries,3040,12760.0,41974,22,17.96,18295,11419.0
975,2018,Blueberries,3040,12760.0,41974,22,17.96,18295,5709.5
976,2018,Blueberries,3040,12760.0,41974,22,17.96,16645,11419.0
977,2018,Blueberries,3040,12760.0,41974,22,17.96,16645,5709.5
978,2018,Blueberries,3040,12760.0,41974,22,17.96,11930,11419.0
979,2018,Blueberries,3040,12760.0,41974,22,17.96,11930,5709.5
980,2018,"Broad beans and horse beans, dry",55300,160800.0,29078,22,17.96,18295,11419.0
981,2018,"Broad beans and horse beans, dry",55300,160800.0,29078,22,17.96,18295,5709.5
982,2018,"Broad beans and horse beans, dry",55300,160800.0,29078,22,17.96,16645,11419.0
983,2018,"Broad beans and horse beans, dry",55300,160800.0,29078,22,17.96,16645,5709.5
984,2018,"Broad beans and horse beans, dry",55300,160800.0,29078,22,17.96,11930,11419.0
985,2018,"Broad beans and horse beans, dry",55300,160800.0,29078,22,17.96,11930,5709.5
986,2018,"Broad beans and horse beans, green",599,3062.5,51152,22,17.96,18295,11419.0
987,2018,"Broad beans and horse beans, green",599,3062.5,51152,22,17.96,18295,5709.5
988,2018,"Broad beans and horse beans, green",599,3062.5,51152,22,17.96,16645,11419.0
989,2018,"Broad beans and horse beans, green",599,3062.5,51152,22,17.96,16645,5709.5
990,2018,"Broad beans and horse beans, green",599,3062.5,51152,22,17.96,11930,11419.0
991,2018,"Broad beans and horse beans, green",599,3062.5,51152,22,17.96,11930,5709.5
992,2018,Cabbages,12740,604330.0,474356,22,17.96,18295,11419.0
993,2018,Cabbages,12740,604330.0,474356,22,17.96,18295,5709.5
994,2018,Cabbages,12740,604330.0,474356,22,17.96,16645,11419.0
995,2018,Cabbages,12740,604330.0,474356,22,17.96,16645,5709.5
996,2018,Cabbages,12740,604330.0,474356,22,17.96,11930,11419.0
997,2018,Cabbages,12740,604330.0,474356,22,17.96,11930,5709.5
998,2018,Carrots and turnips,12960,625360.0,482531,22,17.96,18295,11419.0
999,2018,Carrots and turnips,12960,625360.0,482531,22,17.96,18295,5709.5
1000,2018,Carrots and turnips,12960,625360.0,482531,22,17.96,16645,11419.0
1001,2018,Carrots and turnips,12960,625360.0,482531,22,17.96,16645,5709.5
1002,2018,Carrots and turnips,12960,625360.0,482531,22,17.96,11930,11419.0
1003,2018,Carrots and turnips,12960,625360.0,482531,22,17.96,11930,5709.5
1004,2018,Cauliflowers and broccoli,6100,126100.0,206721,22,17.96,18295,11419.0
1005,2018,Cauliflowers and broccoli,6100,126100.0,206721,22,17.96,18295,5709.5
1006,2018,Cauliflowers and broccoli,6100,126100.0,206721,22,17.96,16645,11419.0
1007,2018,Cauliflowers and broccoli,6100,126100.0,206721,22,17.96,16645,5709.5
1008,2018,Cauliflowers and broccoli,6100,126100.0,206721,22,17.96,11930,11419.0
1009,2018,Cauliflowers and broccoli,6100,126100.0,206721,22,17.96,11930,5709.5
1010,2018,Cherries,6030,44220.0,73333,22,17.96,18295,11419.0
1011,2018,Cherries,6030,44220.0,73333,22,17.96,18295,5709.5
1012,2018,Cherries,6030,44220.0,73333,22,17.96,16645,11419.0
1013,2018,Cherries,6030,44220.0,73333,22,17.96,16645,5709.5
1014,2018,Cherries,6030,44220.0,73333,22,17.96,11930,11419.0
1015,2018,Cherries,6030,44220.0,73333,22,17.96,11930,5709.5
1016,2018,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",110,14660.0,1332727,22,17.96,18295,11419.0
1017,2018,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",110,14660.0,1332727,22,17.96,18295,5709.5
1018,2018,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",110,14660.0,1332727,22,17.96,16645,11419.0
1019,2018,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",110,14660.0,1332727,22,17.96,16645,5709.5
1020,2018,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",110,14660.0,1332727,22,17.96,11930,11419.0
1021,2018,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",110,14660.0,1332727,22,17.96,11930,5709.5
1022,2018,Cucumbers and gherkins,2410,267590.0,1110332,22,17.96,18295,11419.0
1023,2018,Cucumbers and gherkins,2410,267590.0,1110332,22,17.96,18295,5709.5
1024,2018,Cucumbers and gherkins,2410,267590.0,1110332,22,17.96,16645,11419.0
1025,2018,Cucumbers and gherkins,2410,267590.0,1110332,22,17.96,16645,5709.5
1026,2018,Cucumbers and gherkins,2410,267590.0,1110332,22,17.96,11930,11419.0
1027,2018,Cucumbers and gherkins,2410,267590.0,1110332,22,17.96,11930,5709.5
1028,2018,Currants,2250,16090.0,71511,22,17.96,18295,11419.0
1029,2018,Currants,2250,16090.0,71511,22,17.96,18295,5709.5
1030,2018,Currants,2250,16090.0,71511,22,17.96,16645,11419.0
1031,2018,Currants,2250,16090.0,71511,22,17.96,16645,5709.5
1032,2018,Currants,2250,16090.0,71511,22,17.96,11930,11419.0
1033,2018,Currants,2250,16090.0,71511,22,17.96,11930,5709.5
1034,2018,Grapes,100180,1403600.0,140108,22,17.96,18295,11419.0
1035,2018,Grapes,100180,1403600.0,140108,22,17.96,18295,5709.5
1036,2018,Grapes,100180,1403600.0,140108,22,17.96,16645,11419.0
1037,2018,Grapes,100180,1403600.0,140108,22,17.96,16645,5709.5
1038,2018,Grapes,100180,1403600.0,140108,22,17.96,11930,11419.0
1039,2018,Grapes,100180,1403600.0,140108,22,17.96,11930,5709.5
1040,2018,Hop cones,20500,41800.0,20390,22,17.96,18295,11419.0
1041,2018,Hop cones,20500,41800.0,20390,22,17.96,18295,5709.5
1042,2018,Hop cones,20500,41800.0,20390,22,17.96,16645,11419.0
1043,2018,Hop cones,20500,41800.0,20390,22,17.96,16645,5709.5
1044,2018,Hop cones,20500,41800.0,20390,22,17.96,11930,11419.0
1045,2018,Hop cones,20500,41800.0,20390,22,17.96,11930,5709.5
1046,2018,Leeks and other alliaceous vegetables,2080,76980.0,370096,22,17.96,18295,11419.0
1047,2018,Leeks and other alliaceous vegetables,2080,76980.0,370096,22,17.96,18295,5709.5
1048,2018,Leeks and other alliaceous vegetables,2080,76980.0,370096,22,17.96,16645,11419.0
1049,2018,Leeks and other alliaceous vegetables,2080,76980.0,370096,22,17.96,16645,5709.5
1050,2018,Leeks and other alliaceous vegetables,2080,76980.0,370096,22,17.96,11930,11419.0
1051,2018,Leeks and other alliaceous vegetables,2080,76980.0,370096,22,17.96,11930,5709.5
1052,2018,Lettuce and chicory,7800,227500.0,291667,22,17.96,18295,11419.0
1053,2018,Lettuce and chicory,7800,227500.0,291667,22,17.96,18295,5709.5
